season,week,home_team,away_team,closing_spread_home,bet_spread_home,bet_time_note
2025,8,NO,TB,-4.5,-4.5,closing (baseline)
2025,8,KC,WAS,10.5,10.5,closing (baseline)
2025,8,PIT,GB,-3.0,-3.0,closing (baseline)
2025,8,IND,TEN,15.5,15.5,closing (baseline)
2025,8,DEN,DAL,3.5,3.5,closing (baseline)
2025,8,PHI,NYG,7.0,7.0,closing (baseline)
2025,8,LAC,MIN,3.0,3.0,closing (baseline)
2025,8,HOU,SF,2.5,2.5,closing (baseline)
2025,8,ATL,MIA,7.0,7.0,closing (baseline)
2025,8,BAL,CHI,2.5,2.5,closing (baseline)
2025,8,NE,CLE,7.0,7.0,closing (baseline)
2025,8,CIN,NYJ,5.5,5.5,closing (baseline)
2025,8,CAR,BUF,-7.0,-7.0,closing (baseline)
2025,9,DAL,ARI,3.5,3.5,closing (baseline)
2025,9,WAS,SEA,-2.5,-2.5,closing (baseline)
2025,9,BUF,KC,-2.5,-2.5,closing (baseline)
2025,9,LV,JAX,-2.5,-2.5,closing (baseline)
2025,9,LA,NO,14.0,14.0,closing (baseline)
2025,9,PIT,IND,-3.5,-3.5,closing (baseline)
2025,9,TEN,LAC,-10.0,-10.0,closing (baseline)
2025,9,NE,ATL,5.5,5.5,closing (baseline)
2025,9,HOU,DEN,1.5,1.5,closing (baseline)
2025,9,GB,CAR,12.5,12.5,closing (baseline)
2025,9,DET,MIN,9.5,9.5,closing (baseline)
2025,9,CIN,CHI,-3.0,-3.0,closing (baseline)
2025,9,MIA,BAL,-7.5,-7.5,closing (baseline)
2025,9,NYG,SF,-2.5,-2.5,closing (baseline)
2025,10,GB,PHI,1.5,1.5,closing (baseline)
2025,10,LAC,PIT,3.0,3.0,closing (baseline)
2025,10,WAS,DET,-8.5,-8.5,closing (baseline)
2025,10,SF,LA,-5.5,-5.5,closing (baseline)
2025,10,SEA,ARI,7.0,7.0,closing (baseline)
2025,10,TB,NE,2.5,2.5,closing (baseline)
2025,10,NYJ,CLE,-1.5,-1.5,closing (baseline)
2025,10,MIA,BUF,-8.5,-8.5,closing (baseline)
2025,10,HOU,JAX,-1.5,-1.5,closing (baseline)
2025,10,CHI,NYG,4.5,4.5,closing (baseline)
2025,10,CAR,NO,5.5,5.5,closing (baseline)
2025,10,IND,ATL,6.5,6.5,closing (baseline)
2025,10,DEN,LV,9.5,9.5,closing (baseline)
2025,10,MIN,BAL,-4.5,-4.5,closing (baseline)
2025,11,LV,DAL,-3.5,-3.5,closing (baseline)
2025,11,PHI,DET,2.5,2.5,closing (baseline)
2025,11,DEN,KC,-3.5,-3.5,closing (baseline)
2025,11,CLE,BAL,-7.5,-7.5,closing (baseline)
2025,11,LA,SEA,3.0,3.0,closing (baseline)
2025,11,ARI,SF,-3.5,-3.5,closing (baseline)
2025,11,TEN,HOU,-5.5,-5.5,closing (baseline)
2025,11,PIT,CIN,5.5,5.5,closing (baseline)
2025,11,MIN,CHI,3.0,3.0,closing (baseline)
2025,11,JAX,LAC,-3.0,-3.0,closing (baseline)
2025,11,BUF,TB,6.0,6.0,closing (baseline)
2025,11,ATL,CAR,4.5,4.5,closing (baseline)
2025,11,MIA,WAS,2.5,2.5,closing (baseline)
2025,11,NE,NYJ,12.5,12.5,closing (baseline)
2025,11,NYG,GB,-7.5,-7.5,closing (baseline)
2025,12,SF,CAR,7.5,7.5,closing (baseline)
2025,12,LA,TB,7.0,7.0,closing (baseline)
2025,12,NO,ATL,1.5,1.5,closing (baseline)
2025,12,DAL,PHI,-3.0,-3.0,closing (baseline)
2025,12,LV,CLE,3.0,3.0,closing (baseline)
2025,12,ARI,JAX,-2.5,-2.5,closing (baseline)
2025,12,TEN,SEA,-12.5,-12.5,closing (baseline)
2025,12,GB,MIN,6.5,6.5,closing (baseline)
2025,12,DET,NYG,14.0,14.0,closing (baseline)
2025,12,CIN,NE,-7.5,-7.5,closing (baseline)
2025,12,CHI,PIT,3.0,3.0,closing (baseline)
2025,12,BAL,NYJ,14.0,14.0,closing (baseline)
2025,12,HOU,BUF,-5.5,-5.5,closing (baseline)
2025,12,KC,IND,3.5,3.5,closing (baseline)
2025,13,NE,NYG,7.0,7.0,closing (baseline)
2025,13,WAS,DEN,-6.5,-6.5,closing (baseline)
2025,13,PIT,BUF,-3.0,-3.0,closing (baseline)
2025,13,LAC,LV,10.0,10.0,closing (baseline)
2025,13,SEA,MIN,12.5,12.5,closing (baseline)
2025,13,TEN,JAX,-6.0,-6.0,closing (baseline)
2025,13,TB,ARI,4.5,4.5,closing (baseline)
2025,13,NYJ,ATL,-3.0,-3.0,closing (baseline)
2025,13,IND,HOU,3.0,3.0,closing (baseline)
2025,13,CLE,SF,-5.5,-5.5,closing (baseline)
2025,13,CAR,LA,-10.0,-10.0,closing (baseline)
2025,13,PHI,CHI,7.0,7.0,closing (baseline)
2025,13,BAL,CIN,7.0,7.0,closing (baseline)
2025,13,DAL,KC,-3.5,-3.5,closing (baseline)
2025,13,DET,GB,2.5,2.5,closing (baseline)
2025,13,MIA,NO,5.5,5.5,closing (baseline)
2025,14,TB,NO,7.5,7.5,closing (baseline)
2025,14,KC,HOU,4.5,4.5,closing (baseline)
2025,14,GB,CHI,6.5,6.5,closing (baseline)
2025,14,ARI,LA,-9.5,-9.5,closing (baseline)
2025,14,LV,DEN,-8.5,-8.5,closing (baseline)
2025,14,LAC,PHI,-1.5,-1.5,closing (baseline)
2025,14,NYJ,MIA,-2.5,-2.5,closing (baseline)
2025,14,CLE,TEN,4.5,4.5,closing (baseline)
2025,14,JAX,IND,-2.5,-2.5,closing (baseline)
2025,14,BUF,CIN,6.0,6.0,closing (baseline)
2025,14,BAL,PIT,5.5,5.5,closing (baseline)
2025,14,ATL,SEA,-7.0,-7.0,closing (baseline)
2025,14,DET,DAL,3.5,3.5,closing (baseline)
2025,14,MIN,WAS,-1.5,-1.5,closing (baseline)
2025,15,DAL,MIN,5.5,5.5,closing (baseline)
2025,15,SF,TEN,12.5,12.5,closing (baseline)
2025,15,SEA,IND,13.5,13.5,closing (baseline)
2025,15,NO,CAR,-2.5,-2.5,closing (baseline)
2025,15,LA,DET,5.5,5.5,closing (baseline)
2025,15,DEN,GB,-1.5,-1.5,closing (baseline)
2025,15,PHI,LV,12.5,12.5,closing (baseline)
2025,15,KC,LAC,5.5,5.5,closing (baseline)
2025,15,NE,BUF,-2.5,-2.5,closing (baseline)
2025,15,JAX,NYJ,13.5,13.5,closing (baseline)
2025,15,HOU,ARI,10.5,10.5,closing (baseline)
2025,15,CIN,BAL,-2.5,-2.5,closing (baseline)
2025,15,CHI,CLE,7.5,7.5,closing (baseline)
2025,15,TB,ATL,6.0,6.0,closing (baseline)
2025,15,PIT,MIA,3.0,3.0,closing (baseline)
2025,15,NYG,WAS,2.5,2.5,closing (baseline)
