season,week,home_team,away_team,model_spread,sigma,z,p_home_win,actual_margin,home_win,vegas_spread_home,z_cover,p_home_cover,home_cover,edge_pts,abs_edge_pts,p_best,side,ev_per_unit,kelly_raw,kelly_capped,stake_frac,win,bankroll,p_home_cover_cal
2020,10,NE,BAL,-9.422607072,13.68571930244278,-0.688499221,0.3427389239952978,6,1,-7.0,-1.1999812877258638,0.2401340742551028,0,-2.422607072,2.422607072,0.7598659257448972,AWAY,0.450653130967531,0.4957184440642841,0.05,0.0125,1,162.34133993642308,0.11904761904761904
2020,10,NO,SF,6.0069756424420815,13.68571930244278,0.4389229027494294,0.6018698403253713,14,1,9.5,1.1330771368132784,0.7474593179951621,1,-3.4930243575579185,3.4930243575579185,0.7474593179951621,HOME,0.4269677888998548,0.4696645677898404,0.05,0.0125,1,164.18612789024607,0.8780487804878049
2020,10,LA,SEA,1.6863162036499282,13.68571930244278,0.1232172139720077,0.5288903234930186,7,1,3.0,0.3424238142026968,0.5798171679040567,1,-1.3136837963500718,1.3136837963500718,0.5798171679040567,HOME,0.1069236841804718,0.117616052598519,0.05,0.0125,1,166.05187934354433,0.7284768211920529
2020,10,LV,DEN,4.818020764807381,13.68571930244278,0.3520473172314302,0.5820289088728628,25,1,3.5,0.6077883508339008,0.639649679604701,1,1.3180207648073807,1.3180207648073807,0.639649679604701,HOME,0.2211493883362473,0.243264327169872,0.05,0.0125,1,167.9388325179028,0.7284768211920529
2020,10,MIA,LAC,3.3103806013247614,13.68571930244278,0.2418857590286751,0.5565728453609642,8,1,1.0,0.314954625772238,0.5734903573606263,1,2.3103806013247614,2.3103806013247614,0.5734903573606263,HOME,0.0948452276884682,0.104329750457315,0.05,0.0125,1,169.84722834196987,0.7284768211920529
2020,10,CAR,TB,-7.638406903,13.68571930244278,-0.558129736,0.3713380335674546,-23,0,-6.0,-0.9965429365897972,0.2788699805052468,0,-1.638406903,1.638406903,0.7211300194947532,AWAY,0.3767027644899833,0.4143730409389816,0.05,0.0125,1,171.77731048221952,0.11904761904761904
2020,10,ARI,BUF,-1.209304733,13.68571930244278,-0.088362526,0.4792731288309054,2,1,3.0,0.130844073842752,0.5306751420490112,1,-4.209304733,4.209304733,0.5306751420490112,HOME,0.0131070893662941,0.0144177983029235,0.0144177983029235,0.0036044495757308,1,172.34018562211756,0.5333333333333333
2020,10,GB,JAX,11.221069047972469,13.68571930244278,0.8199107989866201,0.685203743,4,1,13.5,1.8063405000247208,0.8560076979873494,1,-2.278930952027532,2.278930952027532,0.8560076979873494,HOME,0.6341965143394852,0.6976161657734338,0.05,0.0125,1,174.2985968223689,1.0
2020,10,CLE,HOU,-0.080685598,13.68571930244278,-0.005895605,0.4986164697291534,3,1,4.5,0.3229142951376469,0.5753256818891239,1,-4.580685598,4.580685598,0.5753256818891239,HOME,0.0983490290610547,0.1081839319671601,0.05,0.0125,1,176.27926269535035,0.7284768211920529
2020,11,LV,KC,-6.196846749,13.759857846911457,-0.450356887,0.3955371570373177,-4,0,-7.5,-0.9954206577849494,0.2790918139731396,0,1.3031532510000003,1.3031532510000003,0.7209081860268604,AWAY,0.376279264233097,0.4139071906564067,0.05,0.0125,1,178.28243613507024,0.11904761904761904
