season,week,home_team,away_team,model_spread,sigma,actual_margin,closing_spread_home,edge,model_side_correct,vegas_side_correct,edge_bucket,abs_edge,chosen_side,p_win,ev_per_1,breakeven_p,won,bet_side
2024,1,SEA,DEN,0.9189201923604864,7.943190336058034,6.0,6.5,-5.581079807639513,True,True,"(-7, -5]",5.581079807639513,HOME,0.7032299006747355,0.3425298103790404,0.5238095238095238,True,SEA +6.5
2021,9,MIA,HOU,3.416508781532288,7.943190336058034,8.0,4.0,-0.5834912184677119,True,True,"(-1, 1]",0.5834912184677119,HOME,0.7031698781736091,0.34241522196779917,0.5238095238095238,True,MIA +4.0
2020,6,JAX,DET,-4.415569474622962,7.943190336058034,-18.0,-3.0,-1.415569474622962,True,True,"(-2, -1]",1.415569474622962,AWAY,0.7031464963528254,0.34237058394630315,0.5238095238095238,True,DET +3.0
2024,10,CAR,NYG,-0.9088065250130984,7.943190336058034,3.0,-6.5,5.591193474986902,False,False,"(5, 7]",5.591193474986902,AWAY,0.7029781238630504,0.3420491455567325,0.5238095238095238,True,NYG +6.5
2020,15,MIN,CHI,4.888721281690356,7.943190336058034,-6.0,2.5,2.388721281690356,False,False,"(2, 3]",2.388721281690356,HOME,0.702477818114003,0.34109401639946024,0.5238095238095238,False,MIN +2.5
2020,10,CHI,MIN,-3.886737583168836,7.943190336058034,-6.0,-3.5,-0.386737583168836,True,True,"(-1, 1]",0.386737583168836,AWAY,0.7024283850588147,0.3409996442031916,0.5238095238095238,True,MIN +3.5
2018,7,BAL,NO,4.880921227001302,7.943190336058034,-1.0,2.5,2.380921227001302,False,False,"(2, 3]",2.380921227001302,HOME,0.7022834219429107,0.3407228964364659,0.5238095238095238,True,BAL +2.5
2019,17,HOU,TEN,2.633871454212254,7.943190336058034,-21.0,-10.0,12.633871454212256,False,True,"(7, 15]",12.633871454212256,AWAY,0.7019145935882001,0.3400187695774729,0.5238095238095238,True,TEN +10.0
2018,2,WAS,IND,1.3585119021260816,7.943190336058034,-12.0,6.0,-4.641488097873919,False,False,"(-5, -3]",4.641488097873919,HOME,0.7017246053994814,0.3396560648535555,0.5238095238095238,False,WAS +6.0
2023,7,MIN,SF,-0.3576941603950543,7.943190336058034,5.0,-7.0,6.642305839604946,False,False,"(5, 7]",6.642305839604946,AWAY,0.7017042045198424,0.33961711771969905,0.5238095238095238,True,SF +7.0
2019,11,IND,JAX,4.835140260647766,7.943190336058034,20.0,2.5,2.3351402606477656,True,True,"(2, 3]",2.3351402606477656,HOME,0.7011412835193522,0.338542450355127,0.5238095238095238,True,IND +2.5
2023,5,WAS,CHI,1.332388023918465,7.943190336058034,-20.0,6.0,-4.667611976081535,False,False,"(-5, -3]",4.667611976081535,HOME,0.7010725576297557,0.33841124638407916,0.5238095238095238,False,WAS +6.0
2023,5,ARI,CIN,-4.330588880236633,7.943190336058034,-14.0,-3.0,-1.3305888802366326,True,True,"(-2, -1]",1.3305888802366326,AWAY,0.7010276274726415,0.3383254706295883,0.5238095238095238,True,CIN +3.0
2018,11,JAX,PIT,-3.329818560349354,7.943190336058034,-4.0,-4.0,0.670181439650646,True,True,"(-1, 1]",0.670181439650646,AWAY,0.7010083892756329,0.33828874316257196,0.5238095238095238,True,PIT +4.0
2019,12,WAS,DET,-3.3074667878735724,7.943190336058034,3.0,-4.0,0.6925332121264276,False,False,"(-1, 1]",0.6925332121264276,AWAY,0.7004499248497603,0.33722258380408787,0.5238095238095238,True,DET +4.0
2021,8,ATL,CAR,4.805609283799819,7.943190336058034,-6.0,2.5,2.3056092837998188,False,False,"(2, 3]",2.3056092837998188,HOME,0.7004034933936966,0.3371339419334207,0.5238095238095238,False,ATL +2.5
2018,6,NYG,PHI,-5.802097660053907,7.943190336058034,-21.0,-1.5,-4.302097660053907,True,True,"(-5, -3]",4.302097660053907,AWAY,0.7003157055093332,0.3369663468814542,0.5238095238095238,True,PHI +1.5
2022,18,DEN,LAC,1.281804160131551,7.943190336058034,3.0,6.0,-4.718195839868449,True,True,"(-5, -3]",4.718195839868449,HOME,0.6998081555849004,0.3359973879348098,0.5238095238095238,True,DEN +6.0
2018,13,NE,MIN,1.2786380904216206,7.943190336058034,14.0,6.0,-4.72136190957838,True,True,"(-5, -3]",4.72136190957838,HOME,0.699728935664362,0.3358461499046911,0.5238095238095238,True,NE +6.0
2020,12,JAX,CLE,0.285826928315552,7.943190336058034,-2.0,-7.5,7.785826928315552,False,True,"(7, 15]",7.785826928315552,AWAY,0.698113871434074,0.3327628454650503,0.5238095238095238,True,CLE +7.5
2021,12,MIA,CAR,8.202050177881251,7.943190336058034,23.0,-1.0,9.202050177881253,True,False,"(7, 15]",9.202050177881253,HOME,0.6978097168929546,0.3321821867956405,0.5238095238095238,True,MIA -1.0
2021,8,NO,TB,-3.2012799975368225,7.943190336058034,9.0,-4.0,0.7987200024631775,False,False,"(-1, 1]",0.7987200024631775,AWAY,0.6977903889854614,0.3321452880631536,0.5238095238095238,False,TB +4.0
2018,10,IND,JAX,4.198069627040421,7.943190336058034,3.0,3.0,1.1980696270404207,True,True,"(1, 2]",1.1980696270404207,HOME,0.6977098177963372,0.331991470338462,0.5238095238095238,True,IND +3.0
2020,12,NYJ,MIA,0.305155808383048,7.943190336058034,-17.0,-7.5,7.805155808383048,False,True,"(7, 15]",7.805155808383048,AWAY,0.6976288588160514,0.3318369122851891,0.5238095238095238,True,MIA +7.5
2022,11,DEN,LV,4.692819915471701,7.943190336058034,-6.0,2.5,2.192819915471701,False,False,"(2, 3]",2.192819915471701,HOME,0.6975780441723944,0.33173990251093477,0.5238095238095238,False,DEN +2.5
2018,9,MIN,DET,2.6730958676587973,7.943190336058034,15.0,4.5,-1.8269041323412027,True,True,"(-2, -1]",1.8269041323412027,HOME,0.6970827185009648,0.3307942807745692,0.5238095238095238,True,MIN +4.5
2018,10,CHI,DET,-0.3370522629608217,7.943190336058034,12.0,7.5,-7.837052262960822,False,True,"(-15, -7]",7.837052262960822,HOME,0.6968277293271816,0.330307483260983,0.5238095238095238,True,CHI +7.5
2020,3,NYG,SF,-4.153007933351075,7.943190336058034,-27.0,-3.0,-1.1530079333510752,True,True,"(-2, -1]",1.1530079333510752,AWAY,0.69657788171466,0.32983050145525994,0.5238095238095238,True,SF +3.0
2021,13,NO,DAL,-1.151500744389958,7.943190336058034,-10.0,-6.0,4.848499255610042,True,True,"(3, 5]",4.848499255610042,AWAY,0.6965399888750063,0.32975816057955754,0.5238095238095238,True,DAL +6.0
2022,16,DAL,PHI,3.1460492302406284,7.943190336058034,6.0,4.0,-0.8539507697593716,True,True,"(-1, 1]",0.8539507697593716,HOME,0.6964029125326496,0.3294964693805129,0.5238095238095238,True,DAL +4.0
2020,3,BUF,LA,5.6382775098599325,7.943190336058034,3.0,1.5,4.1382775098599325,True,True,"(3, 5]",4.1382775098599325,HOME,0.6962074476640462,0.3291233091768154,0.5238095238095238,True,BUF +1.5
2018,5,CIN,MIA,1.1082397043591168,7.943190336058034,10.0,6.0,-4.891760295640883,True,True,"(-5, -3]",4.891760295640883,HOME,0.6954514459872969,0.32768003324847594,0.5238095238095238,True,CIN +6.0
2020,2,LV,NO,-3.1056489461877805,7.943190336058034,10.0,-4.0,0.8943510538122195,False,False,"(-1, 1]",0.8943510538122195,AWAY,0.6953862017148941,0.3275554760011614,0.5238095238095238,False,NO +4.0
2021,18,NYG,WAS,-1.1012527140356858,7.943190336058034,-15.0,-6.0,4.898747285964314,True,True,"(3, 5]",4.898747285964314,AWAY,0.6952754751255543,0.32734408887605826,0.5238095238095238,True,WAS +6.0
2018,5,SEA,LA,0.4000634275895148,7.943190336058034,-2.0,-7.5,7.900063427589515,False,True,"(7, 15]",7.900063427589515,AWAY,0.6952423223783358,0.32728079726773207,0.5238095238095238,True,LA +7.5
2024,16,LV,JAX,4.598986754395126,7.943190336058034,5.0,2.5,2.098986754395126,True,True,"(2, 3]",2.098986754395126,HOME,0.6952183960873388,0.3272351198031014,0.5238095238095238,True,LV +2.5
2021,12,HOU,NYJ,4.095628139158944,7.943190336058034,-7.0,3.0,1.0956281391589444,False,False,"(1, 2]",1.0956281391589444,HOME,0.6951337845472942,0.32707358868119807,0.5238095238095238,False,HOU +3.0
2024,9,NYG,WAS,-2.583742999625751,7.943190336058034,-5.0,-4.5,1.916257000374249,True,True,"(1, 2]",1.916257000374249,AWAY,0.6948342857106201,0.32650181817482016,0.5238095238095238,True,WAS +4.5
2018,7,ATL,NYG,2.574343757282076,7.943190336058034,3.0,4.5,-1.925656242717924,True,True,"(-2, -1]",1.925656242717924,HOME,0.6945973376494754,0.32604946278536207,0.5238095238095238,True,ATL +4.5
2018,3,CLE,NYJ,4.068842742473038,7.943190336058034,4.0,3.0,1.0688427424730378,True,True,"(1, 2]",1.0688427424730378,HOME,0.6944586232309948,0.32578464435008103,0.5238095238095238,True,CLE +3.0
2018,15,KC,LAC,3.556655018548482,7.943190336058034,-1.0,3.5,0.0566550185484819,False,False,"(-1, 1]",0.0566550185484819,HOME,0.6941511963233766,0.32519773843553723,0.5238095238095238,True,KC +3.5
2021,16,NE,BUF,-8.051839035768394,7.943190336058034,-12.0,1.0,-9.051839035768394,True,False,"(-15, -7]",9.051839035768394,AWAY,0.6940296787519058,0.32496575034454744,0.5238095238095238,True,BUF -1.0
2019,4,PIT,CIN,3.5417418635901745,7.943190336058034,24.0,3.5,0.0417418635901745,True,True,"(-1, 1]",0.0417418635901745,HOME,0.6937748361239354,0.32447923260024036,0.5238095238095238,True,PIT +3.5
2024,10,TB,SF,-0.541067022858156,7.943190336058034,-3.0,-6.5,5.958932977141844,True,True,"(5, 7]",5.958932977141844,AWAY,0.6937578004671956,0.324446709982828,0.5238095238095238,True,SF +6.5
2023,7,PHI,MIA,4.036537860718354,7.943190336058034,14.0,3.0,1.0365378607183544,True,True,"(1, 2]",1.0365378607183544,HOME,0.6936434556111677,0.32422841525768376,0.5238095238095238,True,PHI +3.0
2021,4,LA,ARI,3.533129702149369,7.943190336058034,-17.0,3.5,0.033129702149369,False,False,"(-1, 1]",0.033129702149369,HOME,0.6935573995775974,0.3240641264663223,0.5238095238095238,False,LA +3.5
2020,7,HOU,GB,-4.52628495683881,7.943190336058034,-15.0,-2.5,-2.0262849568388104,True,True,"(-3, -2]",2.0262849568388104,AWAY,0.6933845374516076,0.323734116953069,0.5238095238095238,True,GB +2.5
2021,11,LAC,PIT,1.5207588211895409,7.943190336058034,4.0,5.5,-3.979241178810459,True,True,"(-5, -3]",3.979241178810459,HOME,0.6932449450477498,0.32346762236388593,0.5238095238095238,True,LAC +5.5
2023,12,MIN,CHI,3.982475065127669,7.943190336058034,-2.0,3.0,0.982475065127669,False,False,"(-1, 1]",0.982475065127669,HOME,0.6922771131354937,0.3216199432586697,0.5238095238095238,True,MIN +3.0
2019,16,DEN,DET,-2.532910358313272,7.943190336058034,10.0,9.5,-12.032910358313272,False,True,"(-15, -7]",12.032910358313272,HOME,0.6918877844364786,0.32087667937873177,0.5238095238095238,True,DEN +9.5
2023,7,LA,PIT,3.4583869017910187,7.943190336058034,-7.0,3.5,-0.0416130982089812,False,False,"(-1, 1]",0.0416130982089812,HOME,0.6916674656017421,0.3204560706942349,0.5238095238095238,False,LA +3.5
2021,4,PHI,KC,0.5511713451415546,7.943190336058034,-12.0,-7.5,8.051171345141555,False,True,"(7, 15]",8.051171345141555,AWAY,0.6914254091512372,0.3199939629250892,0.5238095238095238,True,KC +7.5
2018,14,HOU,IND,2.9218831907075065,7.943190336058034,-3.0,4.0,-1.0781168092924935,False,False,"(-2, -1]",1.0781168092924935,HOME,0.690742584925663,0.31869038940353844,0.5238095238095238,True,HOU +4.0
2021,1,NYG,DEN,-3.9086786929954416,7.943190336058034,-14.0,-3.0,-0.9086786929954416,True,True,"(-1, 1]",0.9086786929954416,AWAY,0.6904077292613,0.31805111949884546,0.5238095238095238,True,DEN +3.0
2023,12,DEN,CLE,5.396601596805727,7.943190336058034,17.0,1.5,3.896601596805727,True,True,"(3, 5]",3.896601596805727,HOME,0.6901013251525399,0.3174661662003033,0.5238095238095238,True,DEN +1.5
2019,7,DEN,KC,-3.896288422815067,7.943190336058034,-24.0,-3.0,-0.8962884228150672,True,True,"(-1, 1]",0.8962884228150672,AWAY,0.6900933779583264,0.31745099428407764,0.5238095238095238,True,KC +3.0
2023,18,NE,NYJ,4.39478489389135,7.943190336058034,-14.0,2.5,1.8947848938913496,False,False,"(1, 2]",1.8947848938913496,HOME,0.6900552227344678,0.317378152493075,0.5238095238095238,False,NE +2.5
2024,3,SEA,MIA,2.8870635397578086,7.943190336058034,21.0,4.0,-1.1129364602421914,True,True,"(-2, -1]",1.1129364602421914,HOME,0.6898592448128074,0.31700401282445034,0.5238095238095238,True,SEA +4.0
2019,14,CLE,CIN,0.3793279810473414,7.943190336058034,8.0,6.5,-6.120672018952659,True,True,"(-7, -5]",6.120672018952659,HOME,0.6896628522695866,0.31662908160557435,0.5238095238095238,True,CLE +6.5
2023,11,HOU,ARI,1.3779974080035418,7.943190336058034,5.0,5.5,-4.122002591996458,True,True,"(-5, -3]",4.122002591996458,HOME,0.6896290658525215,0.31656458026390466,0.5238095238095238,True,HOU +5.5
2021,3,HOU,CAR,1.1346935413823125,7.943190336058034,-15.0,-8.0,9.134693541382312,False,True,"(7, 15]",9.134693541382312,AWAY,0.6893067320488402,0.315949215729604,0.5238095238095238,True,CAR +8.0
2024,17,NE,LAC,-0.8629000347936464,7.943190336058034,-33.0,-6.0,5.137099965206353,True,True,"(5, 7]",5.137099965206353,AWAY,0.689245595573969,0.3158325006412136,0.5238095238095238,True,LAC +6.0
2021,10,PIT,DET,-2.150714216901156,7.943190336058034,0.0,9.0,-11.150714216901155,False,False,"(-15, -7]",11.150714216901155,HOME,0.6888996199134939,0.31517200165303383,0.5238095238095238,True,PIT +9.0
2021,1,DET,SF,2.658254226750733,7.943190336058034,-8.0,-9.5,12.158254226750731,False,True,"(7, 15]",12.158254226750731,AWAY,0.6887079356065531,0.3148060588852377,0.5238095238095238,True,SF +9.5
2021,4,DEN,BAL,-7.812458046802217,7.943190336058034,-16.0,1.0,-8.812458046802217,True,False,"(-15, -7]",8.812458046802217,AWAY,0.6879628894438977,0.31338369802925925,0.5238095238095238,True,BAL -1.0
2020,16,NYJ,CLE,-0.3116964403315639,7.943190336058034,7.0,-6.5,6.188303559668436,False,False,"(5, 7]",6.188303559668436,AWAY,0.6879435047698772,0.313346690924311,0.5238095238095238,False,CLE +6.5
2018,8,LA,GB,-0.7059709678261303,7.943190336058034,2.0,7.5,-8.205970967826131,False,True,"(-15, -7]",8.205970967826131,HOME,0.6874936817434576,0.3124879378738735,0.5238095238095238,True,LA +7.5
2021,5,ATL,NYJ,3.792246308140944,7.943190336058034,7.0,3.0,0.7922463081409439,True,True,"(-1, 1]",0.7922463081409439,HOME,0.6874482769637517,0.31240125602170765,0.5238095238095238,True,ATL +3.0
2018,13,ATL,BAL,-9.287875420665827,7.943190336058034,-10.0,2.5,-11.787875420665827,True,False,"(-15, -7]",11.787875420665827,AWAY,0.6873369413659509,0.3121887062440881,0.5238095238095238,True,BAL -2.5
2023,3,JAX,HOU,-0.7129987983795649,7.943190336058034,-20.0,7.5,-8.212998798379566,True,False,"(-15, -7]",8.212998798379566,HOME,0.6873146711360656,0.3121461903506707,0.5238095238095238,False,JAX +7.5
2018,6,OAK,SEA,-3.760998408259601,7.943190336058034,-24.0,-3.0,-0.7609984082596011,True,True,"(-1, 1]",0.7609984082596011,AWAY,0.686651952474553,0.31088100017869214,0.5238095238095238,True,SEA +3.0
2020,14,JAX,TEN,0.7528455818976006,7.943190336058034,-21.0,-7.5,8.252845581897601,False,True,"(7, 15]",8.252845581897601,AWAY,0.6862988722422863,0.31020693791709186,0.5238095238095238,True,TEN +7.5
2024,11,NO,CLE,7.727595275923281,7.943190336058034,21.0,-1.0,8.727595275923282,True,False,"(7, 15]",8.727595275923282,HOME,0.6857997405625129,0.30925405016479734,0.5238095238095238,True,NO -1.0
2021,6,PHI,TB,0.2789348760262105,7.943190336058034,-6.0,-7.0,7.27893487602621,False,True,"(7, 15]",7.27893487602621,AWAY,0.6856330212213191,0.3089357677861546,0.5238095238095238,True,TB +7.0
2021,8,IND,TEN,3.68463640089185,7.943190336058034,-3.0,3.0,0.6846364008918502,False,False,"(-1, 1]",0.6846364008918502,HOME,0.6847022763168386,0.30715889115032813,0.5238095238095238,False,IND +3.0
2019,8,BUF,PHI,5.683887574895204,7.943190336058034,-18.0,1.0,4.683887574895204,False,False,"(3, 5]",4.683887574895204,HOME,0.6846831316688864,0.3071223422769649,0.5238095238095238,False,BUF +1.0
2022,8,CLE,CIN,-3.679041901993594,7.943190336058034,19.0,-3.0,-0.6790419019935938,False,False,"(-1, 1]",0.6790419019935938,AWAY,0.6845592341584081,0.3068858106660519,0.5238095238095238,False,CIN +3.0
2018,1,MIN,SF,0.6607479578315469,7.943190336058034,8.0,6.0,-5.339252042168453,True,True,"(-7, -5]",5.339252042168453,HOME,0.6840912949798839,0.3059924722343237,0.5238095238095238,True,MIN +6.0
2024,2,GB,IND,9.653904033039314,7.943190336058034,6.0,-3.0,12.653904033039314,True,False,"(7, 15]",12.653904033039314,HOME,0.6839161589282172,0.30565812159023287,0.5238095238095238,True,GB -3.0
2023,1,KC,DET,2.646393220709735,7.943190336058034,-1.0,4.0,-1.3536067792902648,False,False,"(-2, -1]",1.3536067792902648,HOME,0.6837239097142082,0.3052911003634883,0.5238095238095238,True,KC +4.0
2018,10,TB,WAS,3.141472746663555,7.943190336058034,-13.0,3.5,-0.3585272533364452,False,False,"(-1, 1]",0.3585272533364452,HOME,0.683597936714523,0.3050506064549984,0.5238095238095238,False,TB +3.5
2023,5,SF,DAL,3.127056908009864,7.943190336058034,32.0,3.5,-0.3729430919901362,True,True,"(-1, 1]",0.3729430919901362,HOME,0.6832287426642601,0.30434578144995117,0.5238095238095238,True,SF +3.5
2022,10,LV,IND,2.119292036931981,7.943190336058034,-5.0,4.5,-2.380707963068019,False,False,"(-3, -2]",2.380707963068019,HOME,0.6830298062560866,0.3039659937616198,0.5238095238095238,False,LV +4.5
2022,9,CHI,MIA,-2.601787015950583,7.943190336058034,-3.0,-4.0,1.398212984049417,True,True,"(1, 2]",1.398212984049417,AWAY,0.6825811326233915,0.3031094350082928,0.5238095238095238,True,MIA +4.0
2021,12,SF,MIN,3.096398344309927,7.943190336058034,8.0,3.5,-0.403601655690073,True,True,"(-1, 1]",0.403601655690073,HOME,0.6824429607706595,0.3028456523803499,0.5238095238095238,True,SF +3.5
2020,1,DET,CHI,4.094198565102295,7.943190336058034,-4.0,2.5,1.5941985651022952,False,False,"(1, 2]",1.5941985651022952,HOME,0.6823865485475223,0.30273795631799716,0.5238095238095238,False,DET +2.5
2019,2,NYJ,CLE,-0.0918688541246675,7.943190336058034,-20.0,-6.5,6.408131145875332,True,True,"(5, 7]",6.408131145875332,AWAY,0.6823267996722825,0.3026238902834484,0.5238095238095238,True,CLE +6.5
2019,4,ARI,SEA,-1.0895026620339194,7.943190336058034,-17.0,-5.5,4.41049733796608,True,True,"(3, 5]",4.41049733796608,AWAY,0.682266110324069,0.30250802880049543,0.5238095238095238,True,SEA +5.5
2024,11,BUF,KC,4.057670025322691,7.943190336058034,9.0,2.5,1.5576700253226914,True,True,"(1, 2]",1.5576700253226914,HOME,0.681449174420973,0.30094842389458476,0.5238095238095238,True,BUF +2.5
2024,14,DET,GB,3.5565374929819065,7.943190336058034,3.0,3.0,0.5565374929819065,True,True,"(-1, 1]",0.5565374929819065,HOME,0.6814200934249226,0.30089290562939763,0.5238095238095238,True,DET +3.0
2024,9,CLE,LAC,-4.530944113189646,7.943190336058034,-17.0,-2.0,-2.530944113189646,True,True,"(-3, -2]",2.530944113189646,AWAY,0.6807626127422969,0.29963771523529403,0.5238095238095238,True,LAC +2.0
2024,16,IND,TEN,2.528092257633711,7.943190336058034,8.0,4.0,-1.4719077423662892,True,True,"(-2, -1]",1.4719077423662892,HOME,0.680689314783143,0.29949778276781835,0.5238095238095238,True,IND +4.0
2024,5,CIN,BAL,-4.024784622924575,7.943190336058034,-3.0,-2.5,-1.5247846229245754,True,True,"(-2, -1]",1.5247846229245754,AWAY,0.6806042936116358,0.2993354696222137,0.5238095238095238,True,BAL +2.5
2018,5,PHI,MIN,3.017681940056409,7.943190336058034,-2.0,3.5,-0.4823180599435908,False,False,"(-1, 1]",0.4823180599435908,HOME,0.6804216904518556,0.2989868635899062,0.5238095238095238,True,PHI +3.5
2019,16,NYJ,PIT,-3.474110322874397,7.943190336058034,6.0,-3.0,-0.474110322874397,False,False,"(-1, 1]",0.474110322874397,AWAY,0.6793005499139421,0.2968465043811621,0.5238095238095238,False,PIT +3.0
2023,9,GB,LA,2.9697930256570104,7.943190336058034,17.0,3.5,-0.5302069743429896,True,True,"(-1, 1]",0.5302069743429896,HOME,0.6791893722842499,0.2966342561790225,0.5238095238095238,True,GB +3.5
2022,1,WAS,JAX,3.465586072476013,7.943190336058034,6.0,3.0,0.4655860724760128,True,True,"(-1, 1]",0.4655860724760128,HOME,0.679081020736498,0.29642740322422345,0.5238095238095238,True,WAS +3.0
2018,1,CLE,PIT,-2.928808730427164,7.943190336058034,0.0,-3.5,0.5711912695728358,False,False,"(-1, 1]",0.5711912695728358,AWAY,0.6781331587666831,0.29461784855457684,0.5238095238095238,True,PIT +3.5
2021,18,ATL,NO,-1.9249279239228647,7.943190336058034,-10.0,-4.5,2.575072076077135,True,True,"(2, 3]",2.575072076077135,AWAY,0.6780330710076066,0.29442677192361255,0.5238095238095238,True,NO +4.5
2024,13,GB,MIA,2.9181552550973704,7.943190336058034,13.0,3.5,-0.5818447449026296,True,True,"(-1, 1]",0.5818447449026296,HOME,0.6778583698726245,0.2940932515750103,0.5238095238095238,True,GB +3.5
2023,6,CIN,SEA,3.414162133128126,7.943190336058034,4.0,3.0,0.414162133128126,True,True,"(-1, 1]",0.414162133128126,HOME,0.6777553487866083,0.2938965749562521,0.5238095238095238,True,CIN +3.0
2018,7,SF,LA,1.59714747058455,7.943190336058034,-29.0,-8.0,9.59714747058455,False,True,"(7, 15]",9.59714747058455,AWAY,0.6774634910559945,0.29333939201598935,0.5238095238095238,True,LA +8.0
2021,2,NYJ,NE,-0.8949024478981135,7.943190336058034,-19.0,-5.5,4.605097552101887,True,True,"(3, 5]",4.605097552101887,AWAY,0.6772582642898985,0.29294759546253357,0.5238095238095238,True,NE +5.5
2018,5,BUF,TEN,12.393029531627734,7.943190336058034,1.0,-6.0,18.39302953162773,True,False,,18.39302953162773,HOME,0.6772099081753911,0.2928552792439284,0.5238095238095238,False,BUF -6.0
2024,14,TEN,JAX,3.3909916246832563,7.943190336058034,-4.0,3.0,0.3909916246832563,False,False,"(-1, 1]",0.3909916246832563,HOME,0.6771572888251398,0.2927548241207214,0.5238095238095238,False,TEN +3.0
2023,15,GB,TB,2.381487940541856,7.943190336058034,-14.0,4.0,-1.618512059458144,False,False,"(-2, -1]",1.618512059458144,HOME,0.6769118541110362,0.29228626693925086,0.5238095238095238,False,GB +4.0
2022,3,MIN,DET,-0.1189331178484492,7.943190336058034,4.0,6.5,-6.618933117848449,False,True,"(-7, -5]",6.618933117848449,HOME,0.6769009784033,0.29226550422448183,0.5238095238095238,True,MIN +6.5
2024,3,ARI,DET,-3.380799800413384,7.943190336058034,-7.0,-3.0,-0.3807998004133841,True,True,"(-1, 1]",0.3807998004133841,AWAY,0.6768940797498164,0.29225233406783135,0.5238095238095238,True,DET +3.0
2020,17,LA,ARI,5.378340430118718,7.943190336058034,11.0,1.0,4.378340430118718,True,True,"(3, 5]",4.378340430118718,HOME,0.6768305519800918,0.29213105378017523,0.5238095238095238,True,LA +1.0
2022,14,DET,MIN,3.876079419989923,7.943190336058034,11.0,2.5,1.3760794199899231,True,True,"(1, 2]",1.3760794199899231,HOME,0.6767721434832906,0.29201954664991847,0.5238095238095238,True,DET +2.5
2023,17,DAL,DET,0.8688504366782146,7.943190336058034,1.0,5.5,-4.631149563321785,True,True,"(-5, -3]",4.631149563321785,HOME,0.6765853684911576,0.2916629762103917,0.5238095238095238,True,DAL +5.5
2019,10,DAL,MIN,2.8663567055974006,7.943190336058034,-4.0,3.5,-0.6336432944025994,False,False,"(-1, 1]",0.6336432944025994,HOME,0.676520927720208,0.291539952920397,0.5238095238095238,False,DAL +3.5
2018,11,IND,TEN,4.364769373621171,7.943190336058034,28.0,2.0,2.3647693736211712,True,True,"(2, 3]",2.3647693736211712,HOME,0.6764799065473188,0.2914616397721541,0.5238095238095238,True,IND +2.0
2023,9,KC,MIA,5.3639396666475365,7.943190336058034,7.0,1.0,4.3639396666475365,True,True,"(3, 5]",4.3639396666475365,HOME,0.6764584637056905,0.2914207034381364,0.5238095238095238,True,KC +1.0
2020,10,LA,SEA,3.3570828745519594,7.943190336058034,7.0,3.0,0.3570828745519594,True,True,"(-1, 1]",0.3570828745519594,HOME,0.6762812352166793,0.2910823581409331,0.5238095238095238,True,LA +3.0
2019,5,NO,TB,3.3445838335193483,7.943190336058034,7.0,3.0,0.3445838335193483,True,True,"(-1, 1]",0.3445838335193483,HOME,0.6759580678585057,0.2904654022753289,0.5238095238095238,True,NO +3.0
2019,17,BAL,PIT,8.308354395879407,7.943190336058034,18.0,-2.0,10.308354395879409,True,False,"(7, 15]",10.308354395879409,HOME,0.6750205934697513,0.2886756784422525,0.5238095238095238,True,BAL -2.0
2023,17,SEA,PIT,1.7920646498796735,7.943190336058034,-7.0,4.5,-2.7079353501203265,False,False,"(-3, -2]",2.7079353501203265,HOME,0.6745987174610117,0.28787027878920424,0.5238095238095238,False,SEA +4.5
2023,18,MIA,BUF,-3.7858902387580176,7.943190336058034,-7.0,-2.5,-1.2858902387580176,True,True,"(-2, -1]",1.2858902387580176,AWAY,0.6744387524557693,0.2875648910519233,0.5238095238095238,True,BUF +2.5
2023,15,CAR,ATL,-3.277919203802373,7.943190336058034,2.0,-3.0,-0.277919203802373,False,False,"(-1, 1]",0.277919203802373,AWAY,0.674232193480628,0.2871705511902898,0.5238095238095238,True,ATL +3.0
2019,8,IND,DEN,0.2702380161959959,7.943190336058034,2.0,6.0,-5.729761983804004,True,True,"(-7, -5]",5.729761983804004,HOME,0.6740330949023619,0.28679045390450897,0.5238095238095238,True,IND +6.0
2020,12,DAL,WAS,3.755564357240737,7.943190336058034,-25.0,2.5,1.2555643572407371,False,False,"(1, 2]",1.2555643572407371,HOME,0.6736526115366146,0.2860640765699006,0.5238095238095238,False,DAL +2.5
2021,6,JAX,MIA,-3.755401046993079,7.943190336058034,3.0,-2.5,-1.2554010469930792,False,False,"(-2, -1]",1.2554010469930792,AWAY,0.6736483759353291,0.2860559904219919,0.5238095238095238,False,MIA +2.5
2022,9,NE,IND,1.2232134896012867,7.943190336058034,23.0,5.0,-3.776786510398713,True,True,"(-5, -3]",3.776786510398713,HOME,0.6728131255077787,0.28446142142394115,0.5238095238095238,True,NE +5.0
2020,15,TEN,DET,-3.2898419054498254,7.943190336058034,21.0,9.5,-12.789841905449826,False,True,"(-15, -7]",12.789841905449826,HOME,0.6724740976196004,0.2838141863646917,0.5238095238095238,True,TEN +9.5
2022,15,DEN,ARI,4.699951715879479,7.943190336058034,9.0,1.5,3.199951715879479,True,True,"(3, 5]",3.199951715879479,HOME,0.6722089550564376,0.28330800510774456,0.5238095238095238,True,DEN +1.5
2022,16,IND,LAC,-2.682181075732594,7.943190336058034,-17.0,-3.5,0.8178189242674061,True,True,"(-1, 1]",0.8178189242674061,AWAY,0.6717471000028244,0.2824262818235739,0.5238095238095238,True,LAC +3.5
