season,week,away_team,home_team,closing_spread_home,model_spread,edge,edge_bin,confidence,bet_side,won
2022,9,PHI,HOU,-14.0,-9.076058539903403,4.9239414600965965,large,MEDIUM,HOU -14.0,False
2019,12,TB,ATL,3.5,-1.4206988506696567,-4.920698850669657,large,MEDIUM,TB -3.5,True
2023,17,MIA,BAL,3.0,7.919270483898282,4.919270483898282,large,MEDIUM,BAL +3.0,True
2022,2,MIA,BAL,3.0,7.919270483898282,4.919270483898282,large,MEDIUM,BAL +3.0,False
2019,10,NYG,NYJ,-3.0,1.9187326958565027,4.9187326958565025,large,MEDIUM,NYJ -3.0,True
2019,10,BAL,CIN,-10.5,-5.5815097691234055,4.9184902308765945,large,MEDIUM,CIN -10.5,False
2022,2,ARI,LV,5.5,0.5815998092362267,-4.918400190763773,large,MEDIUM,ARI -5.5,True
2020,5,MIN,SEA,6.5,1.5847822816104589,-4.915217718389541,large,MEDIUM,MIN -6.5,False
2020,1,LAC,CIN,-2.5,2.4150456863249894,4.915045686324989,large,MEDIUM,CIN -2.5,False
2020,4,BAL,WAS,-14.5,-9.590190519919684,4.909809480080316,large,MEDIUM,WAS -14.5,False
2019,14,TEN,OAK,-3.0,1.9081484953887429,4.908148495388743,large,MEDIUM,OAK -3.0,False
2024,16,HOU,KC,3.5,8.406341915261052,4.906341915261052,large,MEDIUM,KC +3.5,True
2020,3,DAL,SEA,5.5,0.5969987270837948,-4.903001272916205,large,MEDIUM,DAL -5.5,False
2021,18,WAS,NYG,-6.0,-1.1012527140356858,4.898747285964314,large,MEDIUM,NYG -6.0,False
2023,18,CHI,GB,2.5,7.398515422118689,4.898515422118689,large,MEDIUM,GB +2.5,True
2019,4,CLE,BAL,7.5,12.393425288475209,4.893425288475209,large,MEDIUM,BAL +7.5,False
2018,5,MIA,CIN,6.0,1.1082397043591168,-4.891760295640883,large,MEDIUM,MIA -6.0,False
2023,7,LV,CHI,-2.5,2.384022557000592,4.884022557000592,large,MEDIUM,CHI -2.5,True
2023,14,CAR,NO,5.5,10.382257536471046,4.882257536471046,large,MEDIUM,NO +5.5,True
2023,3,CAR,SEA,5.0,9.868807560463718,4.868807560463718,large,MEDIUM,SEA +5.0,True
2024,6,LAC,DEN,-3.0,1.867760778596512,4.867760778596512,large,MEDIUM,DEN -3.0,False
2024,18,LAC,LV,-7.0,-2.1368217000016165,4.863178299998383,large,MEDIUM,LV -7.0,False
2019,1,LA,CAR,-1.5,-6.349662906779335,-4.849662906779335,large,MEDIUM,LA +1.5,True
2021,13,DAL,NO,-6.0,-1.151500744389958,4.848499255610042,large,MEDIUM,NO -6.0,False
2024,2,NYG,WAS,1.5,6.340889301767225,4.840889301767225,large,MEDIUM,WAS +1.5,True
2022,10,DEN,TEN,2.5,-2.3397713620394054,-4.839771362039405,large,MEDIUM,DEN -2.5,False
2018,12,ARI,LAC,14.0,9.169159400501552,-4.830840599498448,large,MEDIUM,ARI -14.0,False
2020,10,CIN,PIT,6.5,1.6712638300790197,-4.8287361699209805,large,MEDIUM,CIN -6.5,False
2019,8,NYJ,JAX,7.0,2.1743723817868186,-4.825627618213181,large,MEDIUM,NYJ -7.0,False
2020,9,CHI,TEN,6.5,1.6809461122016869,-4.819053887798313,large,MEDIUM,CHI -6.5,False
2019,7,SF,WAS,-10.0,-5.193801388565917,4.806198611434083,large,MEDIUM,WAS -10.0,False
2024,18,BUF,NE,-3.0,-7.805835738040958,-4.805835738040958,large,MEDIUM,BUF +3.0,False
2022,16,NYG,MIN,4.5,9.303197268854342,4.803197268854342,large,MEDIUM,MIN +4.5,True
2024,2,CLE,JAX,3.0,-1.7848638532535934,-4.784863853253594,large,MEDIUM,CLE -3.0,True
2022,5,CIN,BAL,3.0,7.781930925066048,4.781930925066048,large,MEDIUM,BAL +3.0,True
2020,15,LAC,LV,3.5,-1.271345307304229,-4.7713453073042285,large,MEDIUM,LAC -3.5,True
2023,5,TEN,IND,-2.5,2.2658350872629507,4.765835087262951,large,MEDIUM,IND -2.5,True
2018,1,TB,NO,10.0,5.240022051910152,-4.759977948089848,large,MEDIUM,TB -10.0,True
2022,17,SF,LV,-10.0,-5.250505117261397,4.749494882738603,large,MEDIUM,LV -10.0,False
2021,2,CIN,CHI,2.0,-2.739126574782817,-4.7391265747828175,large,MEDIUM,CIN -2.0,False
2020,1,TB,NO,4.0,-0.7336075837437197,-4.733607583743719,large,MEDIUM,TB -4.0,False
2018,14,CAR,CLE,-1.0,3.727895373304325,4.7278953733043245,large,MEDIUM,CLE -1.0,True
2020,9,HOU,JAX,-7.0,-2.2727729182882523,4.727227081711748,large,MEDIUM,JAX -7.0,False
2018,11,TB,NYG,3.0,-1.7269220430878922,-4.726922043087892,large,MEDIUM,TB -3.0,False
2021,5,DEN,PIT,-2.0,2.725935485610066,4.725935485610066,large,MEDIUM,PIT -2.0,True
2018,13,MIN,NE,6.0,1.2786380904216206,-4.72136190957838,large,MEDIUM,MIN -6.0,False
2020,7,SF,NE,3.0,-1.7190667384714415,-4.719066738471442,large,MEDIUM,SF -3.0,True
2022,18,LAC,DEN,6.0,1.281804160131551,-4.718195839868449,large,MEDIUM,LAC -6.0,False
2020,5,CIN,BAL,12.5,7.781930925066048,-4.718069074933952,large,MEDIUM,CIN -12.5,False
2023,10,CAR,CHI,3.0,7.703215394001692,4.703215394001692,large,MEDIUM,CHI +3.0,True
2019,14,MIA,NYJ,5.0,0.305155808383048,-4.694844191616952,large,MEDIUM,MIA -5.0,False
2023,2,IND,HOU,-1.0,3.691806562355016,4.691806562355016,large,MEDIUM,HOU -1.0,False
2019,8,PHI,BUF,1.0,5.683887574895204,4.683887574895204,large,MEDIUM,BUF +1.0,False
2020,1,SEA,ATL,1.0,-3.6734273953966174,-4.673427395396617,large,MEDIUM,SEA -1.0,True
2023,5,CHI,WAS,6.0,1.332388023918465,-4.667611976081535,large,MEDIUM,CHI -6.0,True
2020,3,WAS,CLE,7.5,2.8324846846566887,-4.667515315343311,large,MEDIUM,WAS -7.5,False
2021,7,DEN,CLE,2.0,-2.6604693843935823,-4.660469384393583,large,MEDIUM,DEN -2.0,False
2019,15,CHI,GB,4.0,8.657984254608166,4.6579842546081665,large,MEDIUM,GB +4.0,True
2021,12,TEN,NE,7.5,2.855521950150369,-4.644478049849631,large,MEDIUM,TEN -7.5,False
2018,2,IND,WAS,6.0,1.3585119021260816,-4.641488097873919,large,MEDIUM,IND -6.0,True
2023,1,GB,CHI,1.0,-3.641369119977216,-4.641369119977216,large,MEDIUM,GB -1.0,True
2018,10,CAR,PIT,3.5,8.132080415721767,4.6320804157217665,large,MEDIUM,PIT +3.5,True
2024,2,NYJ,TEN,-3.5,1.1319172431300817,4.631917243130082,large,MEDIUM,TEN -3.5,False
2023,17,DET,DAL,5.5,0.8688504366782146,-4.631149563321785,large,MEDIUM,DET -5.5,False
2023,10,GB,PIT,3.0,-1.628092658143864,-4.6280926581438635,large,MEDIUM,GB -3.0,False
2020,4,BUF,LV,-3.0,-7.624690086138847,-4.624690086138847,large,MEDIUM,BUF +3.0,True
2020,16,NYG,BAL,10.0,14.623854424663271,4.623854424663271,large,MEDIUM,BAL +10.0,True
2018,6,BAL,TEN,-2.5,-7.11919016546576,-4.61919016546576,large,MEDIUM,BAL +2.5,True
2022,14,HOU,DAL,17.0,12.38306386394254,-4.6169361360574594,large,MEDIUM,HOU -17.0,False
2024,17,MIA,CLE,-3.0,1.6056624687508667,4.605662468750866,large,MEDIUM,CLE -3.0,False
2021,2,NE,NYJ,-5.5,-0.8949024478981135,4.605097552101887,large,MEDIUM,NYJ -5.5,False
2023,11,TEN,JAX,6.5,1.895773025831822,-4.604226974168178,large,MEDIUM,TEN -6.5,False
2018,9,PIT,BAL,1.5,6.096313239038474,4.596313239038474,large,MEDIUM,BAL +1.5,False
2019,7,NE,NYJ,-9.5,-4.905956361277988,4.594043638722012,large,MEDIUM,NYJ -9.5,False
2023,5,CAR,DET,9.5,14.088083213857368,4.588083213857368,large,MEDIUM,DET +9.5,True
2023,18,KC,LAC,3.5,-1.080703318111131,-4.580703318111131,large,MEDIUM,KC -3.5,True
2022,17,CHI,DET,4.5,9.07647976402986,4.576479764029861,large,MEDIUM,DET +4.5,True
2023,15,PIT,IND,1.5,-3.073099270432718,-4.573099270432718,large,MEDIUM,PIT -1.5,False
2022,5,NYG,GB,8.5,13.072460241772154,4.572460241772154,large,MEDIUM,GB +8.5,False
2020,17,LV,DEN,-2.5,2.067039133406159,4.567039133406158,large,MEDIUM,DEN -2.5,False
2020,4,CLE,DAL,3.5,8.060551687192941,4.560551687192941,large,MEDIUM,DAL +3.5,False
2023,16,ARI,CHI,4.5,-0.0599605104042638,-4.559960510404264,large,MEDIUM,ARI -4.5,False
2021,15,DAL,NYG,-11.5,-6.942308475751639,4.557691524248361,large,MEDIUM,NYG -11.5,False
2022,13,BUF,NE,-3.5,-8.051839035768394,-4.551839035768394,large,MEDIUM,BUF +3.5,True
2020,16,IND,PIT,-1.0,3.5475450148736347,4.547545014873634,large,MEDIUM,PIT -1.0,True
2021,15,NO,TB,11.5,6.9584262996782975,-4.5415737003217025,large,MEDIUM,NO -11.5,True
2022,10,SEA,TB,2.5,7.034425558988036,4.534425558988036,large,MEDIUM,TB +2.5,True
2023,12,SF,SEA,-7.0,-2.475983760638824,4.524016239361176,large,MEDIUM,SEA -7.0,False
2023,13,SEA,DAL,9.5,4.984646305841171,-4.515353694158829,large,MEDIUM,SEA -9.5,False
2021,11,ARI,SEA,2.5,7.005314729332031,4.505314729332031,large,MEDIUM,SEA +2.5,False
2022,8,PIT,PHI,11.0,6.503621565906323,-4.496378434093677,large,MEDIUM,PIT -11.0,False
2023,14,TB,ATL,1.5,-2.993565425460493,-4.493565425460493,large,MEDIUM,TB -1.5,True
2019,14,KC,NE,3.0,-1.486688248136564,-4.486688248136564,large,MEDIUM,KC -3.0,True
2023,8,NYJ,NYG,-3.0,1.4701695368303371,4.470169536830337,large,MEDIUM,NYG -3.0,False
2023,15,KC,NE,-10.0,-5.535178431457779,4.464821568542221,large,MEDIUM,NE -10.0,False
2022,14,MIA,LAC,-3.0,1.450789059030058,4.450789059030058,large,MEDIUM,LAC -3.0,True
2019,15,HOU,TEN,3.0,-1.4487694870461496,-4.44876948704615,large,MEDIUM,HOU -3.0,True
2019,16,NYG,WAS,-1.0,3.44864792245688,4.44864792245688,large,MEDIUM,WAS -1.0,False
2023,9,CHI,NO,9.0,4.557615293540091,-4.442384706459909,large,MEDIUM,CHI -9.0,False
2024,10,PHI,DAL,-7.5,-3.0603760544968166,4.439623945503183,large,MEDIUM,DAL -7.5,False
2018,4,MIN,LA,7.5,3.063292005091681,-4.4367079949083195,large,MEDIUM,MIN -7.5,False
2021,3,IND,TEN,4.5,0.0725099012496233,-4.4274900987503765,large,MEDIUM,IND -4.5,False
2024,5,DAL,PIT,2.5,-1.9234660322891968,-4.4234660322891965,large,MEDIUM,DAL -2.5,True
2018,6,TB,ATL,3.0,-1.4206988506696567,-4.420698850669657,large,MEDIUM,TB -3.0,False
2020,8,TB,NYG,-13.0,-8.583613774386398,4.416386225613602,large,MEDIUM,NYG -13.0,False
2019,4,SEA,ARI,-5.5,-1.0895026620339194,4.41049733796608,large,MEDIUM,ARI -5.5,False
2019,5,GB,DAL,3.5,-0.9029062673204102,-4.40290626732041,large,MEDIUM,GB -3.5,True
2023,2,CHI,TB,2.5,6.895600632647571,4.395600632647571,large,MEDIUM,TB +2.5,True
2021,6,MIN,CAR,-2.5,-6.894254397585977,-4.394254397585977,large,MEDIUM,MIN +2.5,True
2018,11,CIN,BAL,6.5,10.894180118451812,4.394180118451812,large,MEDIUM,BAL +6.5,True
2018,17,IND,TEN,-5.0,-0.6076230714796981,4.392376928520302,large,MEDIUM,TEN -5.0,False
2022,1,GB,MIN,2.5,-1.8906898218470745,-4.390689821847074,large,MEDIUM,GB -2.5,False
2023,12,WAS,DAL,13.0,8.612942176789609,-4.387057823210391,large,MEDIUM,WAS -13.0,False
2019,14,DEN,HOU,8.0,3.613352058143024,-4.386647941856976,large,MEDIUM,DEN -8.0,True
2023,8,CHI,LAC,9.5,5.11811043294793,-4.38188956705207,large,MEDIUM,CHI -9.5,False
2019,16,JAX,ATL,7.5,3.121447077424863,-4.378552922575137,large,MEDIUM,JAX -7.5,False
2020,17,ARI,LA,1.0,5.378340430118718,4.378340430118718,large,MEDIUM,LA +1.0,True
2024,6,DET,DAL,-3.5,0.8688504366782146,4.368850436678215,large,MEDIUM,DAL -3.5,False
2023,8,KC,DEN,-7.0,-2.631346447485928,4.368653552514072,large,MEDIUM,DEN -7.0,True
2019,7,MIA,BUF,17.0,12.634043594191027,-4.365956405808973,large,MEDIUM,MIA -17.0,False
2022,12,NE,MIN,2.5,6.864562125099727,4.364562125099727,large,MEDIUM,MIN +2.5,True
2023,9,MIA,KC,1.0,5.3639396666475365,4.3639396666475365,large,MEDIUM,KC +1.0,True
2022,4,ARI,CAR,1.0,-3.344133404676215,-4.3441334046762154,large,MEDIUM,ARI -1.0,True
2018,1,SEA,DEN,3.0,-1.3405829658300903,-4.34058296583009,large,MEDIUM,SEA -3.0,False
2021,1,CLE,KC,5.5,9.83809447122446,4.33809447122446,large,MEDIUM,KC +5.5,True
2024,2,LV,BAL,9.0,13.33708778810288,4.337087788102879,large,MEDIUM,BAL +9.0,False
2019,3,CAR,ARI,2.5,6.829620224059068,4.329620224059068,large,MEDIUM,ARI +2.5,False
2018,6,IND,NYJ,2.5,-1.8269862472985985,-4.326986247298598,large,MEDIUM,IND -2.5,False
2021,1,LAC,WAS,2.5,-1.8268747870592577,-4.326874787059258,large,MEDIUM,LAC -2.5,True
2020,16,CAR,WAS,-1.0,3.3216849891436606,4.321684989143661,large,MEDIUM,WAS -1.0,False
2021,18,CHI,MIN,3.5,7.821458749194157,4.321458749194157,large,MEDIUM,MIN +3.5,True
2019,12,SEA,PHI,-1.0,3.311472809516688,4.3114728095166885,large,MEDIUM,PHI -1.0,False
2023,4,PIT,HOU,-3.0,1.303254607645191,4.303254607645191,large,MEDIUM,HOU -3.0,True
2018,6,PHI,NYG,-1.5,-5.802097660053907,-4.302097660053907,large,MEDIUM,PHI +1.5,True
2024,1,DAL,CLE,2.5,-1.7997877742140285,-4.299787774214028,large,MEDIUM,DAL -2.5,True
2022,12,TB,CLE,-3.0,-7.299305327853504,-4.299305327853504,large,MEDIUM,TB +3.0,False
2022,10,CLE,MIA,3.0,7.298848645302833,4.298848645302833,large,MEDIUM,MIA +3.0,True
2021,1,MIN,CIN,-3.0,1.295872532884356,4.295872532884356,large,MEDIUM,CIN -3.0,True
2019,8,SEA,ATL,-7.5,-3.2044977976954687,4.295502202304531,large,MEDIUM,ATL -7.5,False
2020,7,PIT,TEN,1.0,-3.294354682859787,-4.294354682859787,large,MEDIUM,PIT -1.0,True
2019,2,CHI,DEN,-3.0,1.2887331384883154,4.288733138488316,large,MEDIUM,DEN -3.0,False
2019,11,PIT,CLE,3.0,-1.283840731472096,-4.283840731472096,large,MEDIUM,PIT -3.0,False
2022,13,TEN,PHI,5.0,9.27943545680836,4.2794354568083595,large,MEDIUM,PHI +5.0,True
2018,15,SEA,SF,-3.5,0.7793209871692199,4.2793209871692195,large,MEDIUM,SF -3.5,True
2019,17,WAS,DAL,13.0,8.720906051994863,-4.279093948005137,large,MEDIUM,WAS -13.0,False
2018,17,LAC,DEN,-7.0,-2.7216183063708086,4.278381693629191,large,MEDIUM,DEN -7.0,False
2024,13,LA,NO,-2.5,1.7775638740899051,4.277563874089905,large,MEDIUM,NO -2.5,False
2024,18,SF,ARI,4.5,0.2338307178385589,-4.266169282161441,large,MEDIUM,SF -4.5,False
2020,4,MIN,HOU,3.5,-0.7570219839209987,-4.257021983920999,large,MEDIUM,MIN -3.5,True
2022,10,LAC,SF,8.5,4.244222613369221,-4.255777386630779,large,MEDIUM,LAC -8.5,False
2018,6,SF,GB,9.0,4.744542950453791,-4.255457049546209,large,MEDIUM,SF -9.0,False
2018,17,MIA,BUF,5.5,9.7476127287414,4.2476127287414,large,MEDIUM,BUF +5.5,True
2022,4,CLE,ATL,-1.0,3.237095233527046,4.237095233527047,large,MEDIUM,ATL -1.0,True
2018,4,NYJ,JAX,7.5,3.2646360734703883,-4.235363926529612,large,MEDIUM,NYJ -7.5,False
2024,8,NO,LAC,7.0,2.773039222945473,-4.226960777054527,large,MEDIUM,NO -7.0,False
2018,10,MIA,GB,13.0,8.77461611291939,-4.225383887080611,large,MEDIUM,MIA -13.0,False
2020,6,ATL,MIN,3.5,7.72436456699837,4.22436456699837,large,MEDIUM,MIN +3.5,False
2019,1,ATL,MIN,3.5,7.72436456699837,4.22436456699837,large,MEDIUM,MIN +3.5,True
2019,1,CIN,SEA,9.5,5.279732093182602,-4.220267906817398,large,MEDIUM,CIN -9.5,False
2024,5,NYJ,MIN,2.5,6.707222899651212,4.207222899651212,large,MEDIUM,MIN +2.5,True
2023,9,TB,HOU,2.5,-1.700496412098291,-4.200496412098291,large,MEDIUM,TB -2.5,False
2020,16,MIN,NO,6.5,2.303955223929809,-4.196044776070191,large,MEDIUM,MIN -6.5,False
2018,15,NE,PIT,-2.5,1.6884982725417552,4.188498272541755,large,MEDIUM,PIT -2.5,True
2023,18,DEN,LV,3.5,-0.6854920861480817,-4.1854920861480815,large,MEDIUM,DEN -3.5,False
2022,8,NYG,SEA,3.0,7.184907668610575,4.184907668610575,large,MEDIUM,SEA +3.0,True
2018,6,LA,DEN,-7.0,-2.819092689311313,4.180907310688687,large,MEDIUM,DEN -7.0,False
2019,17,ATL,TB,1.0,5.177845152811131,4.177845152811131,large,MEDIUM,TB +1.0,False
2024,9,TB,KC,9.0,4.827272352092024,-4.172727647907976,large,MEDIUM,TB -9.0,False
2020,7,DET,ATL,1.0,-3.172695548268836,-4.172695548268836,large,MEDIUM,DET -1.0,True
2021,3,SEA,MIN,-2.0,2.172364020531015,4.172364020531015,large,MEDIUM,MIN -2.0,True
2022,1,IND,HOU,-7.0,-2.838575097013712,4.161424902986289,large,MEDIUM,HOU -7.0,False
2022,12,DEN,CAR,-1.0,-5.149661137587496,-4.149661137587496,large,MEDIUM,DEN +1.0,False
2020,6,GB,TB,-3.0,1.1468729858264546,4.146872985826454,large,MEDIUM,TB -3.0,True
2019,10,LAC,OAK,-1.0,-5.14203374880032,-4.14203374880032,large,MEDIUM,LAC +1.0,False
2020,3,LA,BUF,1.5,5.6382775098599325,4.1382775098599325,large,MEDIUM,BUF +1.5,True
2018,15,HOU,NYJ,-7.0,-2.870296286935368,4.129703713064632,large,MEDIUM,NYJ -7.0,False
2023,12,BUF,PHI,2.5,-1.6279255291104,-4.1279255291104,large,MEDIUM,BUF -2.5,False
2020,11,NE,HOU,-2.5,1.62279271238199,4.12279271238199,large,MEDIUM,HOU -2.5,True
2023,11,ARI,HOU,5.5,1.3779974080035418,-4.122002591996458,large,MEDIUM,ARI -5.5,False
2023,6,DEN,KC,10.5,6.388492749627401,-4.111507250372599,large,MEDIUM,DEN -10.5,False
2024,1,PIT,ATL,4.0,-0.1079520312069863,-4.107952031206986,large,MEDIUM,PIT -4.0,True
2021,18,GB,DET,-4.0,0.1068164470721119,4.106816447072112,large,MEDIUM,DET -4.0,True
2022,9,GB,DET,-4.0,0.1068164470721119,4.106816447072112,large,MEDIUM,DET -4.0,True
2019,2,PHI,ATL,-1.0,-5.106327053842569,-4.106327053842569,large,MEDIUM,PHI +1.0,False
2024,5,MIA,NE,-2.0,2.101292754043418,4.101292754043418,large,MEDIUM,NE -2.0,False
2020,9,DEN,ATL,4.5,0.4031557772071269,-4.096844222792873,large,MEDIUM,DEN -4.5,False
2022,15,KC,HOU,-14.5,-10.403460345832585,4.096539654167415,large,MEDIUM,HOU -14.5,False
2023,4,ARI,SF,15.0,10.90670311203028,-4.09329688796972,large,MEDIUM,ARI -15.0,False
2020,12,LV,ATL,-3.5,0.5916217595425487,4.091621759542549,large,MEDIUM,ATL -3.5,True
2020,15,CLE,NYG,-6.0,-1.90941716072477,4.09058283927523,large,MEDIUM,NYG -6.0,False
2020,17,MIN,DET,-3.0,1.0840504344826771,4.084050434482677,large,MEDIUM,DET -3.0,False
2020,2,MIN,IND,3.5,-0.5804086519102586,-4.0804086519102585,large,MEDIUM,MIN -3.5,False
2023,13,SF,PHI,-3.0,1.080230372233948,4.080230372233948,large,MEDIUM,PHI -3.0,False
2023,1,ARI,WAS,7.0,2.9238503293722795,-4.0761496706277205,large,MEDIUM,ARI -7.0,False
2022,5,TEN,WAS,-1.0,3.074509470502203,4.074509470502203,large,MEDIUM,WAS -1.0,False
2024,8,MIN,LA,-3.0,1.0671716129068214,4.067171612906821,large,MEDIUM,LA -3.0,True
2022,18,HOU,IND,3.0,7.064650996856335,4.064650996856335,large,MEDIUM,IND +3.0,False
2019,7,NO,CHI,4.0,-0.0510662478102528,-4.051066247810253,large,MEDIUM,NO -4.0,True
2024,3,SF,LA,-6.0,-1.9650042918813564,4.034995708118643,large,MEDIUM,LA -6.0,True
2019,2,SF,CIN,1.0,-3.034201853740597,-4.034201853740597,large,MEDIUM,SF -1.0,True
2019,3,CHI,WAS,-5.0,-0.9658280647071076,4.034171935292893,large,MEDIUM,WAS -5.0,False
2022,13,LAC,LV,2.5,-1.5324426042694137,-4.032442604269414,large,MEDIUM,LAC -2.5,False
2019,16,DAL,PHI,-2.0,2.029898385529745,4.029898385529745,large,MEDIUM,PHI -2.0,True
2018,10,NYG,SF,3.0,7.027092139847915,4.027092139847915,large,MEDIUM,SF +3.0,False
2023,7,JAX,NO,2.5,6.524268117686035,4.024268117686035,large,MEDIUM,NO +2.5,False
2024,12,ARI,SEA,-1.0,3.022150233391902,4.022150233391902,large,MEDIUM,SEA -1.0,True
2019,6,SEA,CLE,1.0,-3.021830961064525,-4.021830961064525,large,MEDIUM,SEA -1.0,True
2023,5,GB,LV,1.0,-3.019247713099189,-4.019247713099189,large,MEDIUM,GB -1.0,False
2024,1,JAX,MIA,3.5,7.512547349134553,4.012547349134553,large,MEDIUM,MIA +3.5,True
2021,13,TB,ATL,-11.0,-7.004781072530426,3.9952189274695744,large,MEDIUM,ATL -11.0,False
2022,18,MIN,CHI,-6.5,-2.5087883998657503,3.9912116001342497,large,MEDIUM,CHI -6.5,False
2021,9,CLE,CIN,2.5,6.490067514479897,3.9900675144798967,large,MEDIUM,CIN +2.5,False
2022,5,PIT,BUF,14.0,10.01012024608746,-3.9898797539125397,large,MEDIUM,PIT -14.0,False
2020,8,PIT,BAL,4.0,7.989240246057766,3.989240246057766,large,MEDIUM,BAL +4.0,False
2019,11,ATL,CAR,3.5,-0.4885491885548954,-3.988549188554895,large,MEDIUM,ATL -3.5,True
2021,10,TB,WAS,-10.0,-6.01226186379208,3.98773813620792,large,MEDIUM,WAS -10.0,True
2022,14,NYJ,BUF,10.0,13.98763335067182,3.9876333506718193,large,MEDIUM,BUF +10.0,True
2020,13,DEN,KC,13.0,9.014273531692943,-3.985726468307057,large,MEDIUM,DEN -13.0,False
2024,7,PHI,NYG,-3.0,-6.983975499341872,-3.983975499341872,large,MEDIUM,PHI +3.0,True
2021,11,PIT,LAC,5.5,1.5207588211895409,-3.979241178810459,large,MEDIUM,PIT -5.5,False
2020,5,ARI,NYJ,-7.0,-3.025031413444483,3.974968586555517,large,MEDIUM,NYJ -7.0,False
2018,3,CIN,CAR,2.5,-1.4699942411862472,-3.969994241186247,large,MEDIUM,CIN -2.5,False
2019,15,JAX,OAK,7.0,3.03387606456188,-3.96612393543812,large,MEDIUM,JAX -7.0,True
2019,15,MIN,LAC,-1.0,2.9658176221511767,3.9658176221511767,large,MEDIUM,LAC -1.0,False
2024,14,CIN,DAL,-5.0,-1.0397509036814332,3.9602490963185666,large,MEDIUM,DAL -5.0,False
2018,8,NO,MIN,-2.5,1.4531910782116648,3.953191078211665,large,MEDIUM,MIN -2.5,False
2021,18,SF,LA,3.0,-0.9465621736547551,-3.946562173654755,large,MEDIUM,SF -3.0,True
2024,15,KC,CLE,-4.5,-8.444094720807122,-3.944094720807122,large,MEDIUM,KC +4.5,True
2022,2,CAR,NYG,-1.0,2.938522271599018,3.938522271599018,large,MEDIUM,NYG -1.0,True
2018,9,TEN,DAL,4.5,8.436389873344257,3.9363898733442575,large,MEDIUM,DAL +4.5,False
2019,12,OAK,NYJ,-3.5,0.4274710068635128,3.927471006863513,large,MEDIUM,NYJ -3.5,True
2018,17,OAK,KC,14.5,10.577261918419538,-3.922738081580462,large,MEDIUM,OAK -14.5,False
2023,5,NYG,MIA,12.5,8.583157091835728,-3.9168429081642717,large,MEDIUM,NYG -12.5,False
2020,6,LA,SF,-2.0,1.911679490288983,3.911679490288983,large,MEDIUM,SF -2.0,True
2020,4,DEN,NYJ,1.0,-2.9067375390142742,-3.9067375390142742,large,MEDIUM,DEN -1.0,True
2019,11,NO,TB,-5.0,-1.0933283359755748,3.906671664024425,large,MEDIUM,TB -5.0,False
2023,6,BAL,TEN,-5.5,-9.405021777846814,-3.905021777846814,large,MEDIUM,BAL +5.5,True
2023,2,LV,BUF,7.5,11.401275301042784,3.9012753010427836,large,MEDIUM,BUF +7.5,True
2023,5,NO,NE,2.5,-1.399096414491119,-3.899096414491119,large,MEDIUM,NO -2.5,True
2024,10,BUF,IND,-4.5,-8.397313634588151,-3.8973136345881514,large,MEDIUM,BUF +4.5,True
2023,12,CLE,DEN,1.5,5.396601596805727,3.896601596805727,large,MEDIUM,DEN +1.5,True
2023,10,CLE,BAL,6.0,9.889807677637767,3.8898076776377675,large,MEDIUM,BAL +6.0,False
2021,12,LAC,DEN,-2.5,1.389025146412604,3.889025146412604,large,MEDIUM,DEN -2.5,True
2020,17,NYJ,NE,3.0,6.883223027765589,3.883223027765589,large,MEDIUM,NE +3.0,True
2023,2,CLE,PIT,-2.5,1.3820266396222547,3.8820266396222545,large,MEDIUM,PIT -2.5,True
2023,6,SF,CLE,-9.5,-5.620315866128525,3.879684133871475,large,MEDIUM,CLE -9.5,True
2024,4,LA,CHI,3.0,-0.8723321271643415,-3.8723321271643414,large,MEDIUM,LA -3.0,False
2019,9,TEN,CAR,3.5,-0.3714028313739061,-3.871402831373906,large,MEDIUM,TEN -3.5,False
2024,1,LV,LAC,3.0,6.868606363234653,3.868606363234653,large,MEDIUM,LAC +3.0,True
2019,17,SF,SEA,-3.5,0.3669570883712686,3.8669570883712687,large,MEDIUM,SEA -3.5,False
2021,5,NO,WAS,-2.5,1.362311112401686,3.8623111124016862,large,MEDIUM,WAS -2.5,False
2019,2,SEA,PIT,4.0,0.1405829214783088,-3.859417078521691,large,MEDIUM,SEA -4.0,True
2021,5,IND,BAL,7.5,11.356104830167174,3.8561048301671743,large,MEDIUM,BAL +7.5,True
2022,8,LV,NO,-1.0,2.8395987873492183,3.8395987873492183,large,MEDIUM,NO -1.0,True
2018,1,JAX,NYG,-2.5,1.3354127795299535,3.8354127795299533,large,MEDIUM,NYG -2.5,False
2023,15,DAL,BUF,2.0,5.835212809354212,3.8352128093542124,large,MEDIUM,BUF +2.0,True
2023,4,MIN,CAR,-4.5,-8.333430642796706,-3.8334306427967064,large,MEDIUM,MIN +4.5,True
2019,5,NYJ,PHI,14.0,10.182318926847357,-3.8176810731526434,large,MEDIUM,NYJ -14.0,False
2024,18,CIN,PIT,-2.5,1.3146175564416445,3.8146175564416445,large,MEDIUM,PIT -2.5,False
2023,9,MIN,ATL,3.5,-0.3143062014128454,-3.8143062014128453,large,MEDIUM,MIN -3.5,True
2021,11,WAS,CAR,3.5,-0.311671845569102,-3.811671845569102,large,MEDIUM,WAS -3.5,True
2019,4,JAX,DEN,2.5,6.310572736576291,3.810572736576291,large,MEDIUM,DEN +2.5,False
